,Date,Close Price,Open Price,High Price,Low Price,Total Traded Quantity,Month,Year,VWAP,Average Price,Day_Perc_Change,Trend
334,2018-06-27,1116.94,1136.0,1146.21,1116.7,1730000.0,6,2018,1150.5509969944715,1128.9625,-0.008732849358348505,Slight or No change
335,2018-06-26,1132.62,1144.14,1146.87,1129.0,1730000.0,6,2018,1150.4970540361396,1138.1575,0.014038354790767427,Slight or No change
336,2018-06-25,1139.28,1155.0,1155.99,1119.9,2880000.0,6,2018,1150.4411573657885,1142.5425,0.005880171637442366,Slight or No change
337,2018-06-22,1169.29,1171.49,1175.0,1159.65,1710000.0,6,2018,1150.4967621755113,1168.8575,0.02634119794958223,Slight or No change
338,2018-06-21,1169.44,1185.51,1190.33,1163.48,2250000.0,6,2018,1150.570008490927,1177.19,0.00012828297513878262,Slight or No change
339,2018-06-20,1184.07,1183.3,1201.49,1182.03,2580000.0,6,2018,1150.717882609751,1187.7224999999999,0.012510261321658112,Slight or No change
340,2018-06-19,1178.69,1170.11,1182.81,1161.61,2360000.0,6,2018,1150.830372908128,1173.305,-0.0045436502909455,Slight or No change
341,2018-06-18,1183.58,1152.69,1184.13,1151.0,1650000.0,6,2018,1150.92219531136,1167.85,0.004148673527390567,Slight or No change
342,2018-06-15,1159.27,1159.92,1163.91,1153.69,2220000.0,6,2018,1150.9535677573087,1159.1975000000002,-0.020539380523496464,Slight or No change
343,2018-06-14,1160.11,1152.21,1165.99,1150.6,1770000.0,6,2018,1150.9809219129775,1157.2275,0.0007245939254876266,Slight or No change
344,2018-06-13,1144.23,1152.28,1155.64,1143.38,1720000.0,6,2018,1150.961380482682,1148.8825000000002,-0.013688357138547103,Slight or No change
345,2018-06-12,1148.19,1141.02,1148.75,1141.02,1300000.0,6,2018,1150.955330484976,1144.745,0.0034608426627513733,Slight or No change
346,2018-06-11,1140.9,1132.94,1147.74,1131.4,1240000.0,6,2018,1150.934436063121,1138.245,-0.006349123402921042,Slight or No change
347,2018-06-08,1132.71,1131.21,1138.78,1123.23,1360000.0,6,2018,1150.892996355296,1131.4825,-0.007178543255324743,Slight or No change
348,2018-06-07,1134.42,1144.58,1145.87,1126.12,1810000.0,6,2018,1150.8432956486206,1137.7475,0.0015096538390233505,Slight or No change
349,2018-06-06,1146.95,1152.77,1154.71,1136.32,1750000.0,6,2018,1150.831971598342,1147.6875,0.011045291867209706,Slight or No change
350,2018-06-05,1151.02,1154.66,1161.1,1147.46,1650000.0,6,2018,1150.8324858365916,1153.56,0.0035485417847334055,Slight or No change
351,2018-06-04,1153.04,1138.5,1157.86,1137.0,2240000.0,6,2018,1150.8406516418772,1146.6,0.0017549651613351092,Slight or No change
352,2018-06-01,1135.0,1112.87,1138.16,1112.01,3160000.0,6,2018,1150.7584184374955,1124.51,-0.01564559772427665,Slight or No change
353,2018-05-31,1100.0,1082.0,1110.0,1078.0,3970000.0,5,2018,1150.4295195344505,1092.5,-0.03083700440528636,Slight or No change
354,2018-05-30,1077.47,1073.48,1078.99,1066.55,1430000.0,5,2018,1150.259628922974,1074.1225,-0.020481818181818157,Slight or No change
355,2018-05-29,1068.07,1076.0,1081.34,1063.08,1800000.0,5,2018,1150.0194306820404,1072.1225,-0.008724140811345205,Slight or No change
356,2018-05-25,1084.08,1086.55,1089.57,1082.6,1110000.0,5,2018,1149.9008083416988,1085.6999999999998,0.014989654236145622,Slight or No change
357,2018-05-24,1085.45,1086.9,1087.12,1072.3,1030000.0,5,2018,1149.7933996209097,1082.9425,0.0012637443731091658,Slight or No change
358,2018-05-23,1085.96,1070.0,1088.0,1066.96,1190000.0,5,2018,1149.6707309950316,1077.73,0.0004698512137824018,Slight or No change
359,2018-05-22,1075.31,1089.8,1091.8,1072.26,1110000.0,5,2018,1149.537677154929,1082.2925,-0.009806991049394198,Slight or No change
360,2018-05-21,1084.01,1079.0,1093.3,1078.0,1260000.0,5,2018,1149.4048536605874,1083.5775,0.008090690126568267,Slight or No change
361,2018-05-18,1069.64,1066.0,1073.73,1064.68,1770000.0,5,2018,1149.1783738166812,1068.5125,-0.01325633527365977,Slight or No change
362,2018-05-17,1081.26,1081.46,1091.0,1076.42,1290000.0,5,2018,1149.0381170162389,1082.535,0.010863468082719319,Slight or No change
363,2018-05-16,1084.09,1085.09,1094.38,1081.63,1280000.0,5,2018,1148.9053058828797,1086.2975000000001,0.002617316834063965,Slight or No change
364,2018-05-15,1084.87,1096.9,1099.12,1078.78,1790000.0,5,2018,1148.722710279726,1089.9175,0.0007194974586981484,Slight or No change
365,2018-05-14,1106.6,1105.57,1118.15,1104.8,1970000.0,5,2018,1148.5909332998704,1108.78,0.020030049683372297,Slight or No change
366,2018-05-11,1103.38,1100.41,1109.01,1097.22,1530000.0,5,2018,1148.4813516071697,1102.505,-0.0029098138442072985,Slight or No change
367,2018-05-10,1105.47,1095.0,1109.41,1093.88,1820000.0,5,2018,1148.357697876328,1100.94,0.0018941797023690476,Slight or No change
368,2018-05-09,1088.95,1064.1,1094.0,1062.11,2360000.0,5,2018,1148.1370542054417,1077.29,-0.0149438700281328,Slight or No change
369,2018-05-08,1058.59,1064.62,1065.23,1051.64,1300000.0,5,2018,1147.9542257470107,1060.02,-0.027880067955370014,Slight or No change
370,2018-05-07,1059.46,1053.89,1065.0,1050.27,1720000.0,5,2018,1147.715817688291,1057.1550000000002,0.0008218479297934511,Slight or No change
371,2018-05-04,1051.0,1019.61,1051.88,1018.05,1840000.0,5,2018,1147.437882815872,1035.135,-0.007985200007551096,Slight or No change
372,2018-05-03,1026.3,1025.37,1030.69,1007.89,1960000.0,5,2018,1147.0681939651329,1022.5625,-0.02350142721217896,Slight or No change
373,2018-05-02,1026.05,1034.0,1043.98,1023.16,1730000.0,5,2018,1146.743085113118,1031.7975000000001,-0.00024359349118197038,Slight or No change
374,2018-05-01,1040.75,1016.3,1041.73,1010.61,1770000.0,5,2018,1146.4525552520104,1027.3475,0.014326787193606583,Slight or No change
375,2018-04-30,1018.58,1034.42,1038.37,1018.3,1720000.0,4,2018,1146.1128591838547,1027.4175,-0.021301945712226766,Slight or No change
376,2018-04-27,1031.45,1045.54,1051.69,1027.59,2040000.0,4,2018,1145.752719102178,1039.0674999999999,0.012635237291130696,Slight or No change
377,2018-04-26,1043.31,1033.22,1052.02,1020.45,2550000.0,4,2018,1145.352094083327,1037.25,0.011498376072519134,Slight or No change
378,2018-04-25,1022.99,1029.75,1036.07,1017.01,2890000.0,4,2018,1144.8121597712852,1026.455,-0.019476473914752046,Slight or No change
379,2018-04-24,1022.64,1059.2,1064.49,1012.86,6410000.0,4,2018,1143.6280372412652,1039.7975,-0.00034213433171392804,Slight or No change
380,2018-04-23,1073.81,1082.98,1088.0,1066.68,3480000.0,4,2018,1143.2625821603115,1077.8675,0.05003715872643344,Slight or No change
381,2018-04-20,1077.32,1084.27,1094.75,1072.1,2120000.0,4,2018,1143.052974923123,1082.1100000000001,0.0032687346923572225,Slight or No change
382,2018-04-19,1089.45,1069.02,1097.51,1069.02,1990000.0,4,2018,1142.8935146325591,1081.25,0.011259421527494151,Slight or No change
383,2018-04-18,1075.39,1079.01,1082.0,1070.52,1560000.0,4,2018,1142.7364602882665,1076.73,-0.012905594566065437,Slight or No change
384,2018-04-17,1079.36,1061.2,1085.0,1057.09,2730000.0,4,2018,1142.4794651382972,1070.6625,0.003691683947218971,Slight or No change
385,2018-04-16,1046.1,1045.55,1051.43,1033.92,1490000.0,4,2018,1142.266629199663,1044.25,-0.030814556774384827,Slight or No change
386,2018-04-13,1036.04,1046.89,1052.98,1030.15,1270000.0,4,2018,1142.0670594921573,1041.515,-0.009616671446324387,Slight or No change
387,2018-04-12,1037.29,1031.47,1044.65,1026.05,1640000.0,4,2018,1141.8134793707873,1034.865,0.0012065171228909932,Slight or No change
388,2018-04-11,1025.06,1032.0,1035.87,1019.2,1700000.0,4,2018,1141.5213092898248,1028.0325,-0.011790338285339708,Slight or No change
389,2018-04-10,1036.5,1030.26,1041.21,1015.41,1840000.0,4,2018,1141.2376235363363,1030.845,0.011160322322595784,Slight or No change
390,2018-04-09,1020.09,1020.04,1044.59,1019.2,1660000.0,4,2018,1140.9431080154873,1025.98,-0.01583212735166417,Slight or No change
391,2018-04-06,1009.95,1023.1,1036.0,1006.25,2009999.9999999998,4,2018,1140.55864622437,1018.825,-0.00994029938534835,Slight or No change
392,2018-04-05,1032.64,1046.39,1046.71,1024.0,1790000.0,4,2018,1140.2773107154242,1037.435,0.022466458735580952,Slight or No change
393,2018-04-04,1029.71,998.23,1032.74,996.51,2540000.0,4,2018,1139.8698066813279,1014.2975000000001,-0.0028373876665633846,Slight or No change
394,2018-04-03,1018.68,1016.15,1025.0,997.25,2570000.0,4,2018,1139.4195562392515,1014.27,-0.010711753794757861,Slight or No change
395,2018-04-02,1012.63,1027.62,1039.53,994.25,3250000.0,4,2018,1138.8266498659332,1018.5074999999999,-0.005939058389288099,Slight or No change
396,2018-03-29,1037.14,1011.21,1048.05,1004.04,3470000.0,3,2018,1138.3214657150215,1025.1100000000001,0.02420429969485416,Slight or No change
397,2018-03-28,1005.18,1001.91,1024.99,984.0,3880000.0,3,2018,1137.5859439809412,1004.02,-0.030815511888462654,Slight or No change
398,2018-03-27,1006.94,1063.9,1064.54,997.62,3040000.0,3,2018,1137.0228975153045,1033.25,0.0017509301816591716,Slight or No change
399,2018-03-26,1054.09,1050.6,1059.27,1010.58,3300000.0,3,2018,1136.6367186732884,1043.635,0.04682503426222007,Slight or No change
400,2018-03-23,1026.55,1051.37,1066.78,1024.87,2490000.0,3,2018,1136.2512769476623,1042.3925,-0.026126801316775583,Slight or No change
401,2018-03-22,1053.15,1080.01,1083.92,1049.64,3470000.0,3,2018,1135.8477730424095,1066.68,0.0259120354585749,Slight or No change
402,2018-03-21,1094.0,1092.57,1108.7,1087.21,2240000.0,3,2018,1135.7170139782968,1095.62,0.03878839671461787,Slight or No change
403,2018-03-20,1095.8,1098.4,1105.55,1082.42,2730000.0,3,2018,1135.5655806704117,1095.5425,0.001645338208409397,Slight or No change
404,2018-03-19,1100.07,1117.76,1119.37,1088.92,3180000.0,3,2018,1135.4094144193084,1106.53,0.0038966964774593826,Slight or No change
405,2018-03-16,1134.42,1155.35,1156.81,1131.36,2930000.0,3,2018,1135.4054198065276,1144.485,0.03122528566363969,Slight or No change
406,2018-03-15,1150.61,1149.57,1162.5,1135.66,1670000.0,3,2018,1135.4403275283732,1149.585,0.014271610162021053,Slight or No change
407,2018-03-14,1148.89,1145.8,1159.76,1142.35,2089999.9999999998,3,2018,1135.4788613905123,1149.1999999999998,-0.001494859248572289,Slight or No change
408,2018-03-13,1139.91,1171.83,1178.0,1134.57,2160000.0,3,2018,1135.4919432531804,1156.0774999999999,-0.00781624002297876,Slight or No change
409,2018-03-12,1165.93,1165.05,1178.16,1159.2,2220000.0,3,2018,1135.584020987991,1167.085,0.022826363484836465,Slight or No change
410,2018-03-09,1160.84,1139.5,1161.0,1134.29,2130000.0,3,2018,1135.6571129887877,1148.9075,-0.004365613716089456,Slight or No change
411,2018-03-08,1129.38,1117.2,1131.44,1117.2,1690000.0,3,2018,1135.6427324022861,1123.805,-0.027101064746218095,Slight or No change
412,2018-03-07,1115.04,1092.82,1116.2,1089.91,1540000.0,3,2018,1135.5998114058796,1103.4924999999998,-0.012697232109653234,Slight or No change
413,2018-03-06,1100.9,1102.1,1105.63,1094.5,1170000.0,3,2018,1135.5449773467071,1100.7825,-0.01268115942028969,Slight or No change
414,2018-03-05,1094.76,1078.13,1101.18,1072.27,1430000.0,3,2018,1135.466356866277,1086.585,-0.005577254973203827,Slight or No change
415,2018-03-02,1084.14,1057.98,1086.89,1050.11,2510000.0,3,2018,1135.2932769754393,1069.78,-0.009700756330154436,Slight or No change
416,2018-03-01,1071.41,1109.54,1111.27,1067.29,2770000.0,3,2018,1135.0564199879836,1089.8775,-0.011742025937609535,Slight or No change
417,2018-02-28,1103.92,1122.0,1127.65,1103.0,2460000.0,2,2018,1134.9542330535396,1114.1425,0.030343192615338577,Slight or No change
418,2018-02-27,1117.51,1143.7,1144.25,1116.79,2150000.0,2,2018,1134.904340238575,1130.5625,0.012310674686571321,Slight or No change
419,2018-02-26,1143.7,1131.86,1144.2,1129.34,1550000.0,2,2018,1134.9224391816053,1137.275,0.02343603189233212,Slight or No change
420,2018-02-23,1128.09,1118.66,1129.0,1108.44,1260000.0,2,2018,1134.9110294989232,1121.0475000000001,-0.013648684095479702,Slight or No change
421,2018-02-22,1109.9,1119.17,1125.46,1105.15,1400000.0,2,2018,1134.8647080885053,1114.92,-0.016124599987589527,Slight or No change
422,2018-02-21,1113.75,1109.1,1136.2,1107.51,2069999.9999999998,2,2018,1134.80704605384,1116.64,0.003468780971258578,Slight or No change
423,2018-02-20,1103.59,1092.76,1116.29,1090.0,1690000.0,2,2018,1134.737600278179,1100.6599999999999,-0.009122334455667902,Slight or No change
424,2018-02-16,1095.5,1093.38,1108.31,1091.55,2000000.0,2,2018,1134.6345716532353,1097.185,-0.007330620973368673,Slight or No change
425,2018-02-15,1091.36,1083.45,1094.1,1067.23,1870000.0,2,2018,1134.5285889654851,1084.0349999999999,-0.0037790963030580604,Slight or No change
426,2018-02-14,1072.7,1054.32,1075.47,1049.8,2069999.9999999998,2,2018,1134.361424315793,1063.0725,-0.017097932854420073,Slight or No change
427,2018-02-13,1054.14,1050.0,1061.22,1046.92,1580000.0,2,2018,1134.1962141005436,1053.0700000000002,-0.017302134800037283,Slight or No change
428,2018-02-12,1054.56,1056.67,1065.57,1045.49,2810000.0,2,2018,1133.905598714786,1055.5725,0.00039842905116960203,Slight or No change
429,2018-02-09,1046.27,1025.88,1051.72,997.0,4920000.0,2,2018,1133.349206247086,1030.2175,-0.007861098467607297,Slight or No change
430,2018-02-08,1007.71,1059.87,1063.93,1004.7,3340000.0,2,2018,1132.8100192324428,1034.0525,-0.03685473157024477,Slight or No change
431,2018-02-07,1055.41,1084.97,1086.53,1054.62,2600000.0,2,2018,1132.5523077622292,1070.3825,0.04733504678925482,Slight or No change
432,2018-02-06,1084.43,1033.98,1087.38,1030.01,3830000.0,2,2018,1132.3174312186995,1058.95,0.02749642319098733,Slight or No change
433,2018-02-05,1062.39,1100.61,1114.99,1056.74,4179999.9999999995,2,2018,1131.946911777477,1083.6825,-0.020324041201368437,Slight or No change
434,2018-02-02,1119.2,1127.42,1131.3,1111.17,5890000.0,2,2018,1131.8524454758158,1122.2725,0.053473771402215764,Slight or No change
435,2018-02-01,1181.59,1175.99,1187.45,1169.36,3680000.0,2,2018,1132.0816813768747,1178.5974999999999,0.05574517512508925,Slight or No change
436,2018-01-31,1182.22,1183.81,1186.32,1172.1,1800000.0,1,2018,1132.194456862274,1181.1124999999997,0.0005331798678054334,Slight or No change
437,2018-01-30,1177.37,1177.72,1187.93,1174.51,1870000.0,1,2018,1132.2997751440935,1179.3825000000002,-0.004102451320397327,Slight or No change
438,2018-01-29,1186.48,1188.0,1198.0,1184.06,1570000.0,1,2018,1132.4056151890843,1189.135,0.007737584616560822,Slight or No change
439,2018-01-26,1187.56,1187.53,1187.56,1168.03,2110000.0,1,2018,1132.5500371930639,1182.67,0.00091025554581603,Slight or No change
440,2018-01-25,1182.14,1180.71,1185.0,1171.84,1500000.0,1,2018,1132.6421771961416,1179.9225000000001,-0.004563979925224726,Slight or No change
441,2018-01-24,1171.29,1184.98,1187.05,1167.4,1860000.0,1,2018,1132.731015796845,1177.6799999999998,-0.009178269917268778,Slight or No change
442,2018-01-23,1176.17,1170.62,1178.51,1167.25,1960000.0,1,2018,1132.8359818250603,1173.1375,0.004166346506842888,Slight or No change
443,2018-01-22,1164.16,1143.82,1166.88,1141.82,1480000.0,1,2018,1132.8930324636688,1154.17,-0.010211108938333768,Slight or No change
444,2018-01-19,1143.5,1138.03,1143.78,1132.5,1530000.0,1,2018,1132.9129661243383,1139.4524999999999,-0.017746701484332106,Slight or No change
445,2018-01-18,1135.97,1139.35,1140.59,1124.46,1370000.0,1,2018,1132.9181017694505,1135.0925,-0.006585045911674636,Slight or No change
446,2018-01-17,1139.1,1136.36,1139.32,1123.49,1390000.0,1,2018,1132.9286206912634,1134.5674999999999,0.0027553544547831432,Slight or No change
447,2018-01-16,1130.7,1140.31,1148.88,1126.66,1820000.0,1,2018,1132.923666467586,1136.6375,-0.007374242823281474,Slight or No change
448,2018-01-12,1130.65,1110.1,1131.3,1108.01,1930000.0,1,2018,1132.9183192291775,1120.015,-4.4220394445848576e-05,Slight or No change
449,2018-01-11,1112.05,1112.31,1114.85,1106.48,1120000.0,1,2018,1132.889877325406,1111.4225,-0.01645071419095223,Slight or No change
450,2018-01-10,1110.14,1107.0,1112.78,1103.98,1040000.0,1,2018,1132.8611221326034,1108.475,-0.0017175486713725263,Slight or No change
451,2018-01-09,1112.79,1118.44,1118.44,1108.2,1340000.0,1,2018,1132.8284878830623,1114.4675,0.0023870863134378695,Slight or No change
452,2018-01-08,1114.21,1111.0,1119.16,1110.0,1230000.0,1,2018,1132.800741970541,1113.5925,0.0012760718554265527,Slight or No change
453,2018-01-05,1110.29,1103.45,1113.58,1101.8,1510000.0,1,2018,1132.7596343397697,1107.28,-0.0035181877742975765,Slight or No change
454,2018-01-04,1095.76,1097.09,1104.08,1094.26,1300000.0,1,2018,1132.7015559955573,1097.7975,-0.013086671049905907,Slight or No change
455,2018-01-03,1091.52,1073.93,1096.1,1073.43,1570000.0,1,2018,1132.6236352091423,1083.745,-0.0038694604657953935,Slight or No change
456,2018-01-02,1073.21,1053.02,1075.98,1053.02,1590000.0,1,2018,1132.510002657265,1063.8075,-0.01677477279390205,Slight or No change
457,2017-12-29,1053.4,1055.49,1058.05,1052.7,1180000.0,12,2017,1132.3978739227616,1054.91,-0.018458642763298783,Slight or No change
458,2017-12-28,1055.95,1062.25,1064.84,1053.38,994250.0,12,2017,1132.3066841414,1059.105,0.002420732865008546,Slight or No change
459,2017-12-27,1060.2,1066.6,1068.27,1058.38,1120000.0,12,2017,1132.209924212747,1063.3625000000002,0.004024811780860782,Slight or No change
460,2017-12-26,1065.85,1068.64,1068.86,1058.64,918770.0,12,2017,1132.1369554688038,1065.4975,0.0053291831729860295,Slight or No change
461,2017-12-22,1068.86,1070.0,1071.72,1067.64,889450.0,12,2017,1132.0696687675954,1069.555,0.002824037153445591,Slight or No change
462,2017-12-21,1070.85,1075.39,1077.52,1069.0,1280000.0,12,2017,1131.9761284195163,1073.19,0.0018617966805756225,Slight or No change
463,2017-12-20,1073.56,1080.92,1081.23,1068.6,1440000.0,12,2017,1131.875886952466,1076.0774999999999,0.0025306999112855166,Slight or No change
464,2017-12-19,1079.78,1083.02,1084.97,1072.27,1320000.0,12,2017,1131.794069318756,1080.0100000000002,0.005793807518909011,Slight or No change
465,2017-12-18,1085.09,1076.45,1086.49,1070.37,1510000.0,12,2017,1131.7103122110066,1079.6,0.004917668413936038,Slight or No change
466,2017-12-15,1072.0,1063.78,1075.25,1060.09,3190000.0,12,2017,1131.4849465406392,1067.78,-0.012063515468762831,Slight or No change
467,2017-12-14,1057.47,1055.49,1067.08,1053.6,1550000.0,12,2017,1131.3494578224704,1058.4099999999999,-0.013554104477611961,Slight or No change
468,2017-12-13,1051.39,1052.08,1055.48,1046.58,1380000.0,12,2017,1131.2193529080469,1051.3825000000002,-0.005749572091879651,Slight or No change
469,2017-12-12,1048.77,1050.0,1062.5,1044.87,1690000.0,12,2017,1131.0553867601818,1051.5349999999999,-0.002491939242336483,Slight or No change
470,2017-12-11,1051.97,1051.11,1056.0,1044.12,1160000.0,12,2017,1130.9475809781527,1050.8,0.003051193302630706,Slight or No change
471,2017-12-08,1049.38,1051.81,1056.42,1045.86,1560000.0,12,2017,1130.7983240226097,1050.8675,-0.0024620473967887913,Slight or No change
472,2017-12-07,1044.57,1036.07,1048.92,1035.36,1540000.0,12,2017,1130.6428423287784,1041.23,-0.0045836589224115265,Slight or No change
473,2017-12-06,1032.72,1016.52,1039.58,1015.31,1440000.0,12,2017,1130.4780171810378,1026.0324999999998,-0.011344380941439969,Slight or No change
474,2017-12-05,1019.6,1010.99,1036.68,1002.32,1950000.0,12,2017,1130.2258617950679,1017.3975000000002,-0.01270431481911849,Slight or No change
475,2017-12-04,1011.87,1027.8,1031.34,1009.22,1940000.0,12,2017,1129.9586853270448,1020.0575000000001,-0.007581404472342124,Slight or No change
476,2017-12-01,1025.07,1030.41,1037.24,1016.9,1890000.0,12,2017,1129.728518310423,1027.405,0.01304515402176154,Slight or No change
477,2017-11-30,1036.17,1039.94,1044.14,1030.07,2250000.0,11,2017,1129.484745403648,1037.58,0.010828528783400238,Slight or No change
478,2017-11-29,1037.38,1056.18,1058.77,1029.65,2790000.0,11,2017,1129.1881223570426,1045.4950000000001,0.0011677620467684946,Slight or No change
479,2017-11-28,1063.29,1073.99,1080.0,1054.54,1820000.0,11,2017,1129.0499721023864,1067.955,0.02497638281054182,Slight or No change
480,2017-11-27,1072.01,1058.57,1073.04,1054.77,1770000.0,11,2017,1128.9339140489826,1064.5974999999999,0.00820096116769653,Slight or No change
481,2017-11-24,1056.52,1054.39,1060.07,1051.92,825370.0,11,2017,1128.8652733728688,1055.725,-0.014449492075633619,Slight or No change
482,2017-11-22,1051.92,1051.16,1055.43,1047.25,726900.0,11,2017,1128.8010925816789,1051.44,-0.004353916631961496,Slight or No change
483,2017-11-21,1050.3,1040.04,1050.39,1039.14,1110000.0,11,2017,1128.7012319482512,1044.9675000000002,-0.0015400410677619547,Slight or No change
484,2017-11-20,1034.66,1036.0,1038.69,1032.67,876320.0,11,2017,1128.6068822030152,1035.505,-0.014890983528515589,Slight or No change
485,2017-11-17,1035.89,1049.8,1051.0,1033.73,1340000.0,11,2017,1128.4648595703952,1042.605,0.0011887963195640339,Slight or No change
486,2017-11-16,1048.47,1038.75,1051.76,1038.0,1190000.0,11,2017,1128.356188835207,1044.2450000000001,0.012144146579269988,Slight or No change
487,2017-11-15,1036.41,1035.0,1039.63,1030.76,905260.0,11,2017,1128.261267890917,1035.45,-0.011502475035050974,Slight or No change
488,2017-11-14,1041.64,1037.72,1042.3,1029.33,1050000.0,11,2017,1128.1576704320462,1037.7475,0.005046265474088374,Slight or No change
489,2017-11-13,1041.2,1040.8,1048.74,1039.26,940720.0,11,2017,1128.0645942757337,1042.5,-0.00042241081371685585,Slight or No change
490,2017-11-10,1044.15,1043.87,1046.63,1041.22,972130.0,11,2017,1127.971878869966,1043.9675,0.0028332693046484447,Slight or No change
491,2017-11-09,1047.72,1048.0,1050.88,1035.85,1790000.0,11,2017,1127.8089433940036,1045.6125000000002,0.003419048987214346,Slight or No change
492,2017-11-08,1058.29,1050.05,1062.69,1047.05,1210000.0,11,2017,1127.7136637089286,1054.52,0.010088573282938107,Slight or No change
493,2017-11-07,1052.39,1049.65,1053.41,1043.0,1310000.0,11,2017,1127.6020620702768,1049.6125,-0.005575031418609155,Slight or No change
494,2017-11-06,1042.68,1049.1,1052.59,1042.0,914750.0,11,2017,1127.5142929586077,1046.5925,-0.009226617508718338,Slight or No change
495,2017-11-03,1049.99,1042.75,1050.66,1037.65,1390000.0,11,2017,1127.3927331940545,1045.2624999999998,0.007010779913300347,Slight or No change
496,2017-11-02,1042.97,1039.99,1045.52,1028.66,1330000.0,11,2017,1127.2662603789586,1039.285,-0.006685777959790085,Slight or No change
497,2017-11-01,1042.6,1036.32,1047.86,1034.0,2160000.0,11,2017,1127.0607683807198,1040.195,-0.0003547561291313839,Slight or No change
498,2017-10-31,1033.04,1033.0,1041.0,1026.3,1520000.0,10,2017,1126.9004596958987,1033.335,-0.009169384231728306,Slight or No change
499,2017-10-30,1033.13,1029.16,1039.83,1022.33,2340000.0,10,2017,1126.6549700934995,1031.1125,8.712150545986397e-05,Slight or No change
500,2017-10-27,1033.67,1030.99,1063.62,1026.85,5180000.0,10,2017,1126.1191930707384,1038.7824999999998,0.0005226834957845483,Slight or No change
501,2017-10-26,991.42,998.47,1006.51,990.47,2370000.0,10,2017,1125.7650232936649,996.7175,-0.040873779833022206,Slight or No change
502,2017-10-25,991.46,986.27,994.43,977.72,1530000.0,10,2017,1125.5374374263058,987.47,4.0346170139926585e-05,Slight or No change
